ID1,ID2,lat,long,alt
L807095,Jefferson,39.1156109,-95.4312801,.
L481582,Riley,39.1371174,-96.6263008,.
L509792,Jefferson,39.1542913,-95.3970337,.
L296312,Jefferson,39.2153,-95.31275,.
L111697,Jefferson,39.22378,-95.38447,.
L499255,Pottawatomie,39.2305246,-96.5275955,.
L509786,Jefferson,39.2428897,-95.5041504,.
L486276,Riley,39.2484068,-96.596303,.
L578719,Clay,39.2506002,-96.9996643,.
L616131,Riley,39.2734608,-96.6252279,.
L603827,Jefferson,39.2957826,-95.4515147,.
L820731,Mitchell,39.4754255,-98.4457397,.
L787386,Phillips,39.6631562,-99.1585722,.
L492003,Dona_Ana,31.7991176,-106.5616643,.
L657258,Luna,31.8124843,-107.8221416,.
L279129,Luna,31.8276,-107.63958,.
L824917,Luna,31.82771,-107.60148,.
L737874,Luna,31.8615032,-107.868914,.
L819120,Eddy,32.0812655,-104.4740582,.
L764258,Dona_Ana,32.1118408,-106.6845417,.
L693855,Dona_Ana,32.2774409,-106.8250331,.
L693850,Dona_Ana,32.2785702,-106.8005419,.
L790433,Dona_Ana,32.3626449,-106.8130571,.
L787128,Dona_Ana,32.5201478,-106.9824171,.
L818176,Eddy,32.5679372,-104.3844509,.
L673567,Otero,32.8176834,-106.1018157,.
L812749,Sierra,32.82076,-107.30213,.
L713735,Sierra,32.8556889,-107.2988963,.
L813531,Sierra,32.8703602,-107.3040676,.
L813440,Sierra,32.8712253,-107.3086166,.
L662492,Sierra,32.965467,-107.3017502,.
L969630,Grant,32.9691485,-108.5872525,.
L807756,Sierra,32.9718938,-107.3408139,.
L742442,Sierra,33.1453399,-107.2240198,.
L746428,Sierra,33.1482234,-107.2211981,.
L812293,Sierra,33.2535464,-107.1804714,.
L764323,Sierra,33.3323928,-107.1911144,.
L244765,Chaves,33.3943,-104.52252,.
L3202001,Chaves,33.4076212,-104.504528,.
L950462,Catron,33.5918148,-108.9614475,.
L152455,Roosevelt,33.637035,-103.12638,.
L694568,Roosevelt,33.6493953,-103.42628,.
L695439,McCurtain,33.7357608,-94.694767,.
L812348,Socorro,33.7663049,-106.9031096,.
L813547,Socorro,33.7994594,-106.8853426,.
L779845,Socorro,33.8030433,-106.8857718,.
L812377,Socorro,33.8264781,-106.8810511,.
L812399,Socorro,33.8295709,-106.8580268,.
L813373,Socorro,33.8818172,-106.8997192,.
L1915670,Socorro,33.8818172,-106.8715668,.
L517176,Bryan,33.9143036,-96.5579796,.
L847521,Socorro,33.93773,-106.85183,.
L779836,Socorro,33.9894878,-106.8784332,.
L690099,Socorro,33.9963669,-106.8743134,.
L522480,Bryan,34.0007312,-96.570425,.
L493604,Bryan,34.0657432,-96.3334465,.
L821425,Carter,34.0833746,-97.0875549,.
L393316,McCurtain,34.1342575,-94.6897888,.
L763615,McCurtain,34.1672156,-94.7079849,.
L1321860,Johnston,34.1942863,-96.6326952,.
L679120,Johnston,34.2329512,-96.5439034,.
L1669330,Carter,34.288956,-96.991518,.
L1596041,Carter,34.293395,-97.014508,.
L1071298,Tillman,34.2959057,-98.9591789,.
L793496,Curry,34.3545616,-103.1740665,.
L633435,Jackson,34.4270893,-99.6479702,.
L710624,Jackson,34.5065566,-99.6020508,.
L685429,Valencia,34.5542148,-106.7572403,.
L283207,De_Baca,34.5993696,-104.3890516,.
L817699,De_Baca,34.6108,-104.38872,.
L631147,Stephens,34.6360327,-97.7570343,.
L275491,Comanche,34.6841973,-98.4083163,.
L633615,Comanche,34.7052112,-98.8130951,.
L720481,Valencia,34.7202745,-106.7831182,.
L638274,Comanche,34.7280344,-98.5129881,.
L329534,Comanche,34.7329123,-98.5196299,.
L275149,Comanche,34.7529481,-98.5017448,.
L800003,Comanche,34.7540248,-98.6929321,.
L797631,Valencia,34.7691674,-106.7617464,.
L320004,Comanche,34.7949354,-98.368395,.
L817692,Guadalupe,34.806906,-104.5286357,.
L371400,Greer,34.9185929,-99.3002701,.
L793483,Guadalupe,34.9256129,-104.6805024,.
L632840,Bernalillo,34.9723619,-106.6721606,.
L804242,McClain,34.9897497,-97.3766112,.
L747906,Bernalillo,34.9972381,-106.6847992,.
L728622,Bernalillo,35.0059562,-106.6845632,.
L754107,Bernalillo,35.0159386,-106.6744137,.
L763551,Bernalillo,35.0170633,-106.6708946,.
L697138,Bernalillo,35.0175027,-106.7145503,.
L632844,Bernalillo,35.0183111,-106.5990973,.
L667036,Bernalillo,35.0278879,-106.6710663,.
L697135,Bernalillo,35.0279406,-106.677407,.
L710999,Bernalillo,35.0562076,-106.6604233,.
L792405,Santa_Fe,35.072717,-106.0479355,.
L698121,Bernalillo,35.0759483,-106.6712379,.
L698111,Bernalillo,35.0797413,-106.6700363,.
L845398,Bernalillo,35.0807861,-106.6717958,.
L630583,Bernalillo,35.0848862,-106.6722894,.
L426036,Bernalillo,35.086484,-106.6782761,.
L711468,Bernalillo,35.0908384,-106.6872025,.
L722982,Bernalillo,35.108675,-106.6882324,.
L785998,Bernalillo,35.1147593,-106.6892946,.
L789064,Bernalillo,35.1213609,-106.6870978,.
L637180,Bernalillo,35.1296841,-106.6813231,.
L800461,Bernalillo,35.1300526,-106.6838121,.
L781349,Bernalillo,35.1335974,-106.6940689,.
L737573,Bernalillo,35.1378791,-106.6877174,.
L776962,Bernalillo,35.140634,-106.6679978,.
L788994,Bernalillo,35.143845,-106.6857862,.
L630587,Bernalillo,35.1466348,-106.656003,.
L740655,Bernalillo,35.1515474,-106.6011894,.
L630810,Cibola,35.1541667,-107.8513889,.
L800312,Bernalillo,35.1573895,-106.6735554,.
L775192,Bernalillo,35.1594245,-106.6939831,.
L794416,Cleveland,35.1625821,-97.4419069,.
L884049,Bernalillo,35.1631347,-106.6710234,.
L3082814,Bernalillo,35.1670728,-106.6031849,.
L582396,Bernalillo,35.1711247,-106.5916836,.
L714620,Bernalillo,35.1907148,-106.6495228,.
L812309,Bernalillo,35.1944324,-106.6416264,.
L694771,Bernalillo,35.1970801,-106.6467547,.
L812300,Bernalillo,35.1973782,-106.6423559,.
L637407,Cleveland,35.2035151,-97.2386813,.
L746099,Cleveland,35.20605,-97.43633,.
L624131,Cleveland,35.2090204,-97.256341,.
L743147,Bernalillo,35.2142658,-106.6294899,.
L824926,Sandoval,35.21961,-106.60787,.
L800335,Cleveland,35.2244471,-97.4127674,.
L798757,Cleveland,35.2311779,-97.3104572,.
L798919,Cleveland,35.2323172,-97.2373509,.
L634395,Beckham,35.2327553,-99.992516,.
L718849,Cleveland,35.2414132,-97.5355911,.
L688049,Cleveland,35.2443573,-97.4077034,.
L798749,Cleveland,35.2675301,-97.4761212,.
L794421,Cleveland,35.2764908,-97.5309134,.
L798363,Cleveland,35.2784878,-97.5135541,.
L798935,Cleveland,35.2849338,-97.4628925,.
L1124297,Sandoval,35.329266,-106.557731,.
L783626,McIntosh,35.3570575,-95.3941262,.
L724158,McKinley,35.3771538,-108.5132504,.
L638129,Sequoyah,35.3823323,-94.4480896,.
L790103,San_Miguel,35.3887001,-104.1990566,.
L726541,McIntosh,35.4016944,-95.5881111,.
L281286,Harding,35.4019114,-103.5086554,.
L823282,Okfuskee,35.4252876,-96.2846947,.
L635451,Oklahoma,35.4531193,-97.631979,.
L517881,McKinley,35.4841214,-108.4347796,.
L1336908,San_Miguel,35.4986721,-105.1747603,.
L750871,Oklahoma,35.4986922,-97.658844,.
L799505,San_Miguel,35.5178362,-105.176239,.
L768559,Oklahoma,35.5211196,-97.4692869,.
L805385,Okfuskee,35.5221325,-96.3205826,.
L763701,Canadian,35.5339724,-97.7090549,.
L798955,Canadian,35.5347058,-97.70751,.
L799446,San_Miguel,35.5366964,-105.1552963,.
L799481,San_Miguel,35.5422837,-105.1542664,.
L808508,Canadian,35.5495467,-97.941227,.
L801774,Oklahoma,35.552724,-97.5974214,.
L799476,San_Miguel,35.5527589,-105.1537514,.
L799461,San_Miguel,35.5535969,-105.1654243,.
L799871,Canadian,35.5540159,-98.0363274,.
L582939,Sandoval,35.5561893,-106.7765951,.
L800340,Canadian,35.5628138,-98.0341816,.
L457381,Custer,35.5646292,-99.2075729,.
L802817,San_Miguel,35.5769165,-105.1062012,.
L801780,Oklahoma,35.577126,-97.5795794,.
L736929,Santa_Fe,35.5858516,-106.0767746,.
L774623,Santa_Fe,35.5925871,-105.7688141,.
L635749,Santa_Fe,35.6019043,-106.1221576,.
L814677,Santa_Fe,35.6022358,-106.1218357,.
L523490,Santa_Fe,35.6041898,-105.9930682,.
L793392,Sequoyah,35.6069288,-95.0178337,.
L692620,Sandoval,35.6177968,-106.3250935,.
L525381,Santa_Fe,35.6669894,-106.0668182,.
L800076,Sandoval,35.6685409,-106.300267,.
L687564,Santa_Fe,35.6752172,-106.0733843,.
L726844,Santa_Fe,35.6861978,-105.8586359,.
L783608,Santa_Fe,35.6873612,-105.8919597,.
L738046,San_Miguel,35.6876967,-105.3620625,.
L778036,Santa_Fe,35.6882021,-105.8929789,.
L719491,Oklahoma,35.7093133,-97.3517632,.
L683725,Sandoval,35.7680172,-106.2579632,.
L683721,Los_Alamos,35.7682087,-106.257062,.
L714674,Los_Alamos,35.7682958,-106.2569332,.
L683698,Los_Alamos,35.7892039,-106.276958,.
L589676,Los_Alamos,35.7963043,-106.2814379,.
L2016086,Los_Alamos,35.8218498,-106.1821318,.
L304965,Los_Alamos,35.8262402,-106.1804814,.
L678191,Sandoval,35.8563092,-106.4904571,.
L764112,Mora,35.8722206,-105.0092125,.
L1164139,Sandoval,35.883035,-106.7259765,.
L742745,Mora,35.8915533,-105.229851,.
L659549,Wagoner,35.8961946,-95.4306579,.
L766041,Mora,35.9032342,-105.0090408,.
L639534,Cherokee,35.9036513,-95.241251,.
L672629,Wagoner,35.9211171,-95.3383255,.
L748821,Sandoval,35.9376409,-106.5788841,.
L819188,Rio_Arriba,35.95056,-106.08642,.
L632599,Creek,35.9586251,-96.3423944,.
L636915,Kingfisher,35.960223,-97.7178955,.
L382168,Cherokee,35.9717547,-95.0231552,.
L636918,Kingfisher,35.998563,-97.8881836,.
L818642,Rio_Arriba,36.0251507,-106.0751438,.
L657743,Kingfisher,36.0685133,-97.6826963,.
L637464,Blaine,36.103486,-98.5713959,.
L637639,Creek,36.1041795,-96.5098286,.
L637614,Creek,36.1088949,-96.4271736,.
L656535,Kingfisher,36.1095883,-97.9245758,.
L637624,Creek,36.1138874,-96.4936066,.
L1151991,Tulsa,36.1216876,-95.9843731,.
L787883,Payne,36.1278925,-97.2221375,.
L715560,Payne,36.13122,-97.2125244,.
L637619,Creek,36.1420336,-96.4410782,.
L112960,Tulsa,36.14635,-96.03054,.
L816068,Rio_Arriba,36.1464695,-105.9998703,.
L383026,Tulsa,36.2147268,-95.9279931,.
L823277,Tulsa,36.2157828,-95.9263945,.
L816224,Rio_Arriba,36.21676,-105.88942,.
L676450,Tulsa,36.2218591,-95.9256434,.
L695421,Rio_Arriba,36.2375626,-106.4173535,.
L819546,Tulsa,36.2478727,-95.8940792,.
L763770,Taos,36.2689472,-105.7897568,.
L818248,Taos,36.2975565,-105.7731056,.
L655024,Tulsa,36.3220063,-95.9739447,.
L665053,Osage,36.3302006,-96.4429665,.
L781238,Taos,36.3418163,-105.7362843,.
L281303,Colfax,36.3440709,-104.8963186,.
L812481,Noble,36.3830797,-97.3284388,.
L112909,Delaware,36.42151,-94.78451,.
L2651525,Pawnee,36.4532118,-96.9914246,.
L673299,Noble,36.4582928,-97.0436096,.
L801832,Noble,36.4588796,-97.0340502,.
L717691,Union,36.4616063,-103.1906319,.
L772653,Taos,36.5351931,-105.6580496,.
L789780,Colfax,36.5375019,-105.2672195,.
L740019,Colfax,36.5401253,-105.2670479,.
L772674,Colfax,36.5405362,-105.2764893,.
L765866,Colfax,36.542467,-105.2510834,.
L765863,Colfax,36.5469333,-105.2665758,.
L735178,Colfax,36.5509613,-104.6587309,.
L721242,Colfax,36.5609455,-104.6722412,.
L817661,Union,36.5767314,-103.2998085,.
L1024345,Colfax,36.5810737,-104.5828056,.
L723048,Delaware,36.6258608,-94.8993874,.
L719557,Rio_Arriba,36.6546486,-106.7623901,.
L721210,Union,36.690257,-103.2992506,.
L719555,Rio_Arriba,36.704623,-106.6151047,.
L761407,Taos,36.7074443,-105.4085827,.
L684314,San_Juan,36.734,-108.17,.
L194413,Washington,36.74729,-95.98086,.
L800578,Alfalfa,36.755,-98.215,.
L799500,Alfalfa,36.7600661,-98.1719398,.
L753573,Alfalfa,36.786226,-98.1831622,.
L803085,Alfalfa,36.7870165,-98.1844711,.
L692188,Grant,36.8112778,-98.0387222,.
L719178,Rio_Arriba,36.8377291,-106.5725327,.
L698087,Rio_Arriba,36.8969285,-106.5941727,.
L337771,Rio_Arriba,36.90311,-106.57959,.
L719179,Rio_Arriba,36.9046072,-106.5793991,.
L1442500,Morton,37.0131918,-101.8916645,.
L335121,Cherokee,37.0432582,-94.640688,.
L293364,Morton,37.0739259,-101.945968,.
L618559,Cowley,37.0898975,-97.0983266,.
L2703068,Harper,37.1335835,-98.1852007,.
L822340,Harper,37.1931427,-98.2836914,.
L111713,Meade,37.23481,-100.36762,.
L662120,Harper,37.2858677,-98.0140972,.
L1023335,Barber,37.2877456,-98.5722542,.
L819773,Barber,37.4309779,-98.686409,.
L787070,Neosho,37.5097258,-95.1828003,.
L1067685,Sedgwick,37.5242266,-97.3428154,.
L633656,Sedgwick,37.5348564,-97.3157029,.
L196133,Sedgwick,37.54562,-97.26892,.
L768041,Sedgwick,37.5486604,-97.4162006,.
L569292,Butler,37.5488646,-96.6881419,.
L593889,Sedgwick,37.5521309,-97.2269869,.
L818954,Sedgwick,37.5566643,-97.2815108,.
L819761,Pratt,37.570161,-98.7588501,.
L509937,Butler,37.5783242,-97.1341288,.
L656862,Sedgwick,37.6153192,-97.3869324,.
L564590,Sedgwick,37.6449225,-97.4481726,.
L2703093,Sedgwick,37.6735076,-97.4672645,.
L685392,Sedgwick,37.6822495,-97.1579146,.
L663779,Sedgwick,37.6958762,-97.3635864,.
L823192,Sedgwick,37.6991361,-97.4675059,.
L591077,Sedgwick,37.7040426,-97.2964025,.
L671715,Sedgwick,37.7046707,-97.3548317,.
L696382,Sedgwick,37.7056129,-97.3541987,.
L663741,Sedgwick,37.7177756,-97.3598099,.
L675693,Sedgwick,37.721306,-97.4218655,.
L697266,Sedgwick,37.7431131,-97.2690225,.
L111731,Reno,37.94686,-98.08335,.
L814740,Harvey,38.0275405,-97.3608398,.
L713136,Harvey,38.0440355,-97.35672,.
L713131,Harvey,38.0444411,-97.3252201,.
L723013,Finney,38.0591372,-100.4034305,.
L775683,Stafford,38.0765414,-98.4869385,.
L954430,Reno,38.0878239,-97.8763819,.
L720158,Reno,38.101,-98.465,.
L784799,Harvey,38.1287504,-97.4341393,.
L720162,Stafford,38.147,-98.491,.
L697790,Stafford,38.1826087,-98.5336304,.
L720173,Stafford,38.197,-98.531,.
L775685,Stafford,38.1979895,-98.5380936,.
L632891,Coffey,38.2174462,-95.8004569,.
L911243,Stafford,38.2295505,-98.7341309,.
L632887,Coffey,38.2384826,-95.7584447,.
L638147,Coffey,38.2405834,-95.7532761,.
L632872,Coffey,38.3020617,-95.6920338,.
L632869,Coffey,38.3572053,-95.6922054,.
L124523,Barton,38.36441,-98.76476,.
L313322,McPherson,38.37081,-97.66422,.
L525773,Marion,38.37281,-97.30311,.
L697785,Barton,38.4627294,-98.6558533,.
L111658,Barton,38.4711,-98.75067,.
L2119671,Barton,38.5061317,-98.7515545,.
L632857,Osage,38.5071392,-95.6722927,.
L638166,Osage,38.5099131,-95.708775,.
L2108680,Osage,38.5148628,-95.7144356,.
L512600,Morris,38.688258,-96.5102178,.
L632918,Osage,38.8142318,-95.6403637,.
L822276,Saline,38.8361141,-97.5885916,.
L788798,Johnson,38.8376414,-94.7517669,.
L523875,Saline,38.8444541,-97.5894928,.
L743070,Logan,38.8536787,-100.981822,.
L2226237,Johnson,38.855953,-94.630323,.
L510381,Johnson,38.8947739,-94.8407435,.
L596252,Douglas,38.8963103,-95.4978848,.
L1813659,Douglas,38.9162316,-95.3119326,.
L1404666,Douglas,38.9191363,-95.2450802,.
L1284316,Russell,38.9206883,-98.5055637,.
L384053,Russell,38.9228252,-98.5281372,.
L799158,Douglas,38.9272322,-95.4332542,.
L714550,Johnson,38.9327073,-94.6959686,.
L697920,Johnson,38.9618281,-94.8113036,.
L720266,Johnson,38.9666832,-94.8381901,.
L553426,Johnson,38.968802,-94.8810625,.
L588669,Douglas,38.9792949,-95.1897955,.
L144017,Johnson,38.9822083,-94.6708374,.
L712354,Johnson,38.9832314,-94.7943306,.
L1475629,Douglas,38.9978366,-95.2061866,.
L632366,Shawnee,39.0057121,-95.5515718,.
L606259,Johnson,39.0091886,-94.8831224,.
L712522,Shawnee,39.0098472,-95.62603,.
L721694,Johnson,39.0109143,-94.6835232,.
L998056,Shawnee,39.0188886,-95.710918,.
L194100,Johnson,39.023396,-94.860637,.
L524586,Johnson,39.028919,-94.8533392,.
L293192,Shawnee,39.0526299,-95.6723225,.
L787295,Shawnee,39.0594665,-95.7220531,.
L817593,Shawnee,39.0622323,-95.7215381,.
L618234,Jefferson,39.0627788,-95.3939137,.
L683901,Shawnee,39.0680801,-95.7497978,.
L795121,Geary,39.0753101,-96.9437027,.
L243228,Jefferson,39.0758,-95.39335,.
L628165,Geary,39.0759764,-96.8923759,.
L782850,Geary,39.077309,-96.9064093,.
L779466,Geary,39.0786416,-96.9491529,.
L629436,Geary,39.0821062,-96.9104004,.
L633270,Jefferson,39.0825393,-95.2983885,.
L681281,Jefferson,39.0999629,-95.4260767,.
L809896,Riley,39.1028903,-96.7102432,.
L632739,Jefferson,39.1047086,-95.4318681,.
L716075,Shawnee,39.1061539,-95.7047474,.
L632392,Jefferson,39.1109474,-95.4196722,.
L632735,Shawnee,39.1190071,-95.5987358,.
L826753,Riley,39.1313918,-96.6166878,.
L661674,Pottawatomie,39.2145131,-96.1879206,.
L499651,Riley,39.2277321,-96.5955734,.
L818148,Clay,39.2290619,-97.0326233,.
L725157,Pottawatomie,39.2297932,-96.152494,.
L635146,Pottawatomie,39.2377046,-96.5853596,.
L792654,Riley,39.2536576,-96.5760899,.
L661631,Riley,39.2743927,-96.6422278,.
L518326,Riley,39.3014947,-96.6702461,.
L678233,Jefferson,39.3261314,-95.2738667,.
L743878,Sheridan,39.3323402,-100.6274982,.
L971713,Pottawatomie,39.339742,-96.6330825,.
L752966,Thomas,39.3505727,-101.0175088,.
L603832,Jefferson,39.3551397,-95.4887867,.
L600678,Jackson,39.4549527,-95.7727572,.
L738368,Sheridan,39.5095537,-100.6459022,.
L685431,Mitchell,39.5098683,-98.3420563,.
L676638,Brown,39.9381719,-95.7746887,.
L1003477,Luna,31.8311142,-107.6253961,.
L977839,Dona_Ana,31.8460657,-106.6489005,.
L987487,Dona_Ana,31.8463938,-106.6522694,.
L1581027,Dona_Ana,31.8490739,-106.6543295,.
L961541,Dona_Ana,31.8491142,-106.6540852,.
L1043973,Eddy,32.0895557,-104.4683075,.
L888424,Dona_Ana,32.0897375,-106.7121363,.
L278209,Eddy,32.1163919,-104.4559488,.
L888431,Dona_Ana,32.2375608,-106.8099403,.
L889592,Dona_Ana,32.2477967,-106.8195534,.
L869788,Luna,32.2520069,-107.651639,.
L859890,Dona_Ana,32.2560718,-106.8168068,.
L1034804,Dona_Ana,32.2631848,-106.8252182,.
L916854,Dona_Ana,32.2754498,-106.7983103,.
L985153,Dona_Ana,32.2788604,-106.8259048,.
L1073900,Dona_Ana,32.2955854,-106.7958641,.
L1037101,Dona_Ana,32.3105664,-106.7829037,.
L243302,Dona_Ana,32.31229,-106.77856,.
L2136227,Dona_Ana,32.3279219,-106.7497633,.
L882871,Dona_Ana,32.3753948,-106.8543148,.
L112569,Dona_Ana,32.42235,-106.80381,.
L1046572,Eddy,32.4469855,-104.2604685,.
L880752,Dona_Ana,32.4603345,-106.9008297,.
L881488,Dona_Ana,32.4604115,-106.9007224,.
L880747,Dona_Ana,32.49485,-106.9248033,.
L1063965,Dona_Ana,32.5198221,-106.9812584,.
L847494,Dona_Ana,32.5201569,-106.9815588,.
L918780,Dona_Ana,32.5204011,-106.981473,.
L881490,Dona_Ana,32.5254761,-106.9836724,.
L809947,Dona_Ana,32.526046,-106.9847345,.
L279432,Eddy,32.5649063,-104.3989669,.
L990040,Eddy,32.5804682,-104.3973255,.
L1046561,Eddy,32.5996863,-104.3840647,.
L969070,Luna,32.6030757,-107.3114705,.
L824936,Dona_Ana,32.61385,-107.28995,.
L807760,Grant,32.7123443,-108.3006477,.
L902262,Sierra,32.71788,-107.56758,.
L872224,Otero,32.8066104,-106.122694,.
L1006363,Sierra,32.8199104,-107.3008731,.
L831537,Sierra,32.8257077,-107.3135948,.
L812795,Sierra,32.8288632,-107.3101187,.
L958788,Otero,32.8567478,-105.5982095,.
L824823,Sierra,32.8732798,-107.3073506,.
L745054,Sierra,32.8974256,-107.3028445,.
L1028329,Sierra,32.9115947,-107.306959,.
L1052034,Otero,32.9437167,-105.8721542,.
L826064,Sierra,32.9612182,-107.2987461,.
L1076686,Sierra,32.9921073,-107.395649,.
L870448,Grant,33.0274744,-108.1482553,.
L815089,Sierra,33.0947055,-107.2808075,.
L491528,Sierra,33.1502266,-107.1850312,.
L859895,Sierra,33.1513224,-107.1950841,.
L873875,Sierra,33.153586,-107.1925896,.
L470042,Sierra,33.1592536,-107.2243309,.
L874114,Sierra,33.199626,-107.2035599,.
L281401,Sierra,33.2153532,-107.2104907,.
L998005,Otero,33.3001885,-105.6889915,.
L444070,Catron,33.3210796,-108.8802463,.
L915716,Lincoln,33.3340063,-105.7002354,.
L281339,Chaves,33.3414996,-104.3351197,.
L926910,Catron,33.3489565,-108.0789471,.
L275472,Lincoln,33.3787272,-105.6746829,.
L894709,Chaves,33.3855863,-104.5129395,.
L935054,Otero,33.3868225,-105.7468522,.
L889498,Chaves,33.3970433,-104.3997073,.
L675454,Chaves,33.3974472,-104.5554149,.
L890012,Chaves,33.4364553,-104.4051361,.
L951433,Sierra,33.43975,-107.1633482,.
L1025511,Catron,33.4523368,-108.9254951,.
L736954,Sierra,33.4736209,-107.7999115,.
L874143,Chaves,33.4739789,-104.4138908,.
L866426,Chaves,33.475554,-104.4148779,.
L853513,Lea,33.512354,-103.4008849,.
L885978,Lincoln,33.5261198,-105.4389989,.
L1003803,Chaves,33.5951751,-104.420929,.
L847546,Socorro,33.6038969,-107.0323598,.
L1026550,Socorro,33.6039237,-107.0324162,.
L891431,Roosevelt,33.6219905,-103.2360895,.
L1041214,Socorro,33.6262516,-107.0056665,.
L881584,Roosevelt,33.6286547,-103.1680584,.
L380268,Lincoln,33.64177,-105.87755,.
L694560,Roosevelt,33.6426341,-103.3935356,.
L894587,Roosevelt,33.6463497,-103.2589531,.
L553262,Roosevelt,33.6832109,-103.1176758,.
L894105,Roosevelt,33.7117568,-103.3862185,.
L1039221,Socorro,33.7644498,-106.8954921,.
L634941,Socorro,33.7659482,-106.9046116,.
L1029905,Socorro,33.7660909,-106.901865,.
L1020777,Socorro,33.7699438,-106.8992257,.
L1020772,Socorro,33.770907,-106.9021869,.
L1032711,Socorro,33.7713529,-106.9026214,.
L1042751,Socorro,33.7719772,-106.905899,.
L846111,Socorro,33.7783626,-106.8981743,.
L976730,Socorro,33.7787371,-106.9019186,.
L982479,Socorro,33.7788263,-106.9001055,.
L898622,Socorro,33.788234,-106.8930084,.
L1032704,Socorro,33.7903873,-106.8921983,.
L1020767,Socorro,33.7927368,-106.8925309,.
L1103135,Socorro,33.7988353,-106.8830681,.
L847319,Socorro,33.7991206,-106.8899345,.
L865800,Socorro,33.7994772,-106.8840551,.
L1156217,Socorro,33.8031147,-106.8791199,.
L1039322,Socorro,33.8034,-106.8864369,.
L1039449,Socorro,33.810817,-106.8725967,.
L1334780,Socorro,33.8119729,-106.8842729,.
L865792,Socorro,33.8192318,-106.8865871,.
L846107,Socorro,33.8225832,-106.870451,.
L813369,Socorro,33.8494744,-106.8788677,.
L1175978,Socorro,33.8778268,-106.8715668,.
L748474,Socorro,33.9003417,-106.8588638,.
L1002561,Socorro,33.9126,-106.854791,.
L1023833,Socorro,33.9149091,-106.595782,.
L1017886,Socorro,33.93773,-106.85183,.
L885466,Bryan,33.9629211,-96.5730214,.
L985935,Choctaw,33.9917651,-95.2612495,.
L884268,Socorro,34.0614681,-106.8802035,.
L992254,Socorro,34.0749859,-106.9145679,.
L837387,Marshall,34.1287869,-96.7177963,.
L838489,Marshall,34.1288935,-96.7112732,.
L944903,De_Baca,34.140296,-104.2070818,.
L850432,Carter,34.1709084,-97.1685791,.
L835634,Johnston,34.1943218,-96.6326952,.
L865044,Johnston,34.195431,-96.6427213,.
L848255,Tillman,34.246823,-99.0677977,.
L826271,Curry,34.3808106,-103.1769419,.
L890846,Curry,34.4020233,-103.0440331,.
L823753,Curry,34.4078701,-103.1869304,.
L846406,Socorro,34.4159734,-106.7843628,.
L833345,Socorro,34.4168231,-106.8280506,.
L1655304,Curry,34.4187974,-103.207509,.
L826264,Curry,34.4198765,-103.1871879,.
L833325,Socorro,34.4268,-106.82133,.
L846102,Socorro,34.4270539,-106.8219566,.
L1043986,Curry,34.4288238,-103.1895161,.
L846560,Socorro,34.4326113,-106.8161201,.
L846097,Socorro,34.4328059,-106.8156266,.
L846552,Socorro,34.4375489,-106.8179011,.
L846094,Socorro,34.4395398,-106.8213344,.
L923228,Jackson,34.47197,-99.64817,.
L1044170,Curry,34.5153266,-103.1733799,.
L351942,Torrance,34.52036,-106.24157,.
L218295,Curry,34.5379142,-103.6319092,.
L963271,Jackson,34.5561234,-99.4195318,.
L1002585,Curry,34.5750656,-103.6323166,.
L112567,Curry,34.63541,-103.37583,.
L838057,Jackson,34.6527679,-99.3270493,.
L997198,Valencia,34.6685114,-106.7409325,.
L995826,Valencia,34.6874279,-106.776123,.
L996356,Valencia,34.6881778,-106.7761821,.
L980875,Valencia,34.6946583,-106.7739,.
L913122,Valencia,34.7155124,-106.7582166,.
L338077,Comanche,34.7209883,-98.6729622,.
L278352,Comanche,34.7233843,-98.4814282,.
L418471,Torrance,34.7235549,-106.3037109,.
L1070940,Comanche,34.7287046,-98.6010075,.
L956356,Comanche,34.7342771,-98.5830688,.
L990886,Torrance,34.7567838,-106.0606089,.
L633436,Comanche,34.7782798,-98.6108136,.
L835463,Garvin,34.7943519,-97.0566559,.
L830565,Kiowa,34.8681866,-99.1979599,.
L884767,Le_Flore,34.9399148,-94.7766495,.
L874474,Guadalupe,34.9404073,-104.6787643,.
L828452,Guadalupe,34.9406171,-104.6786981,.
L910369,Bernalillo,34.956307,-106.6816664,.
L776243,Torrance,35.0030034,-106.0216713,.
L847829,Grady,35.0122481,-97.956419,.
L2915651,Bernalillo,35.013285,-106.671474,.
L977516,Bernalillo,35.01745,-106.6711307,.
L1312017,Bernalillo,35.0193127,-106.5279007,.
L772485,Bernalillo,35.0427868,-106.6649294,.
L948680,Bernalillo,35.0442976,-106.6625261,.
L635693,Pittsburg,35.0539329,-95.7009709,.
L869145,Bernalillo,35.0551273,-106.6562176,.
L863316,Bernalillo,35.0553644,-106.6560352,.
L856080,Bernalillo,35.0598961,-106.6555738,.
L891369,Bernalillo,35.0646841,-106.6608522,.
L908565,Bernalillo,35.0694681,-106.6580093,.
L855695,Santa_Fe,35.0717511,-106.2023234,.
L913979,Bernalillo,35.0758078,-106.6706264,.
L845992,Bernalillo,35.0780171,-106.6610871,.
L1050061,Bernalillo,35.0784419,-106.3937473,.
L200705,Bernalillo,35.0830768,-106.6246632,.
L847756,Bernalillo,35.0837054,-106.6700041,.
L877384,Bernalillo,35.0839907,-106.6701865,.
L785987,Bernalillo,35.0840258,-106.6191387,.
