ID1,ID2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH
Oklahoma,Kingfisher,35.944298,-97.863525,.,18.8,33.5,4.2,29.3,770,392,37.4,85.5,54,5234,1606,1896,272,82,300,218,2,-21.4,49.3,1458,700,16.3,58
Oklahoma,Kiowa,34.789952,-99.059486,.,19.5,33.4,5.5,27.9,662,363,44.7,91.9,39,5458,1421,1989,283,84,302,218,1,-20.5,48.6,1533,873,17.2,57
Oklahoma,Le_Flore,35.142365,-94.775452,.,19.7,33.7,6.4,27.3,1184,438,25.1,76.8,33,5486,1347,1969,281,69,306,237,1,-20.4,50.2,1488,523,15.6,59
Oklahoma,Lincoln,35.69426,-97.063408,.,18.9,33.2,5,28.2,877,409,33,81.2,46,5254,1534,1870,272,81,301,220,2,-21.2,49.1,1453,623,16,59
Oklahoma,Logan,35.992411,-97.467766,.,18.6,33.4,4.3,29.1,801,393,35.8,84.9,54,5190,1621,1861,270,81,299,218,2,-21.7,49.2,1445,661,16,58
Oklahoma,Major,36.245104,-98.175629,.,18.5,33.6,3.7,29.8,722,374,39.5,89.7,61,5161,1684,1872,269,83,298,215,2,-22.2,49.3,1463,748,16.3,57
Oklahoma,Marshall,33.989067,-96.695854,.,20.2,33.4,7.3,26.1,1030,429,29.3,77.9,26,5638,1219,2027,308,65,312,247,1,-18.1,48.8,1504,589,16.2,60
Oklahoma,Mayes,36.216947,-95.258629,.,18.7,33.4,4.7,28.7,1061,435,27,76.8,51,5185,1596,1846,266,74,302,228,2,-21.8,49.9,1396,502,15.3,60
Oklahoma,McClain,35.216635,-97.575447,.,19.1,33,5.3,27.7,844,390,34.5,84.6,43,5303,1488,1886,278,82,303,221,1,-20.6,48.5,1463,647,16.2,59
Oklahoma,McCurtain,33.743892,-94.654388,.,20.7,33.3,8.3,25,1254,420,24.4,79.4,20,5778,1105,2077,318,53,314,261,1,-17.3,49.1,1539,567,16,60
Oklahoma,McIntosh,35.378499,-95.561211,.,19.4,33.7,5.9,27.9,1107,441,26.5,76.5,38,5390,1426,1931,282,69,305,236,1,-20.3,49.8,1434,519,16,61
Oklahoma,Murray,34.432952,-97.107529,.,19.7,33.1,6.5,26.6,950,405,31.3,81.9,31,5486,1321,1950,292,76,308,232,1,-19.2,48.7,1490,619,16,59
Oklahoma,Muskogee,35.702307,-95.218208,.,19.1,33.5,5.5,28.1,1122,423,25.9,79.3,43,5299,1493,1889,272,72,303,232,2,-21.1,49.8,1422,508,15.9,60
Oklahoma,Noble,36.381209,-97.116554,.,18.4,33.4,3.9,29.5,846,420,33.6,79.4,60,5123,1676,1832,267,80,299,219,2,-22.2,49.2,1416,604,15.8,59
Oklahoma,Nowata,36.689156,-95.557739,.,18.3,33.4,4.1,29.4,1021,445,27.7,75.1,60,5079,1688,1800,261,77,299,222,2,-22.7,50.1,1395,507,15.1,59
Oklahoma,Okfuskee,35.474246,-96.302612,.,19.1,33.4,5.6,27.7,992,421,29.4,79.1,40,5321,1459,1886,280,75,305,230,1,-20.4,49.1,1433,537,16,60
Oklahoma,Oklahoma,35.54663,-97.584915,.,18.9,33.1,5,28.2,807,401,35.8,82.7,46,5262,1529,1873,276,81,302,221,1,-20.7,48.4,1436,649,16.3,60
Oklahoma,Osage,36.754152,-96.464531,.,18,33.1,3.6,29.5,917,445,30.6,74.4,67,5012,1747,1772,261,80,298,217,3,-23.1,49.4,1400,544,15.4,59
Oklahoma,Ottawa,36.798547,-94.753952,.,18,32.9,4.2,28.7,1154,486,24.3,67.6,60,4982,1706,1724,259,78,299,221,2,-22.5,49.5,1380,443,14.8,60
Oklahoma,Pawnee,36.422916,-96.958145,.,18.3,33.3,3.8,29.4,878,429,32.3,77.5,62,5096,1690,1815,266,80,299,218,2,-22.4,49.1,1409,580,15.6,59
Oklahoma,Payne,36.134374,-97.087952,.,18.5,33.1,4.2,28.9,861,420,33.1,78.8,56,5126,1639,1812,268,81,299,218,2,-22.1,48.8,1414,593,15.9,59
Oklahoma,Pittsburg,34.989066,-95.876884,.,19.5,33.6,6.3,27.3,1099,439,26.9,76.5,35,5439,1376,1943,286,70,307,237,1,-20,49.3,1453,526,16,60
Oklahoma,Pushmataha,34.168529,-95.685982,.,20,33.2,7.3,25.9,1169,453,25.7,73.4,26,5578,1235,1981,298,66,309,243,1,-18.8,49.1,1512,542,16.2,59
Oklahoma,Roger_Mills,35.714203,-99.819221,.,18.1,32.2,4,28.2,572,320,49.2,100.8,59,5015,1700,1751,269,90,294,204,1,-23,47.3,1476,903,17.2,55
Oklahoma,Rogers,36.301829,-95.753807,.,18.4,33.4,4.4,29,986,423,28.8,79.1,56,5116,1647,1809,265,76,300,225,2,-22,49.6,1381,515,15.4,61
Oklahoma,Seminole,35.135825,-96.560036,.,19.5,33.6,6,27.5,987,416,29.9,80.7,36,5433,1392,1947,283,75,305,230,1,-20,49.3,1473,574,16,59
Oklahoma,Sequoyah,35.455426,-94.924103,.,19.5,33.7,6.1,27.6,1161,437,25.4,77.1,36,5429,1399,1951,275,70,304,234,1,-20.7,50.2,1463,513,15.6,59
Oklahoma,Stephens,34.563101,-97.804153,.,19.5,32.9,6,27,844,394,34.9,83.7,35,5421,1381,1928,285,81,304,223,1,-20,48.5,1500,686,16.6,58
Oklahoma,Texas,36.667402,-101.385033,.,16.8,31.4,2.3,29,423,261,63.3,120.1,89,4621,1985,1557,248,95,284,189,2,-26.4,45.6,1482,1058,17.4,51
Oklahoma,Tillman,34.283897,-98.942734,.,20.3,33.7,6.4,27.3,706,364,42.9,92.6,30,5688,1276,2118,295,80,306,226,1,-19.1,49.2,1574,878,17.2,57
Oklahoma,Tulsa,36.187813,-95.911163,.,18.6,33.5,4.6,28.9,980,422,29.1,79.4,54,5155,1629,1836,267,75,301,226,2,-21.6,49.5,1383,520,15.4,61
Oklahoma,Wagoner,35.901454,-95.380249,.,19,33.6,5.2,28.4,1092,434,26.6,77.5,45,5282,1526,1894,271,72,303,231,2,-21.1,49.9,1414,500,15.7,61
Oklahoma,Washington,36.707659,-95.915543,.,18.1,33.3,3.8,29.5,945,420,29.8,79.3,65,5034,1729,1783,260,79,297,218,2,-23.2,49.9,1407,544,15.4,58
Oklahoma,Washita,35.352482,-98.772209,.,18.9,33.1,4.7,28.3,704,374,41,88.4,48,5261,1551,1882,275,85,299,214,1,-21.3,48.4,1496,798,16.9,57
Oklahoma,Woods,36.69564,-98.98288,.,18,33.3,2.9,30.4,615,326,45.4,101.9,76,5003,1816,1805,261,86,293,207,3,-24.5,48.3,1466,851,16.4,55
Oklahoma,Woodward,36.47937,-99.43679,.,17.8,32.7,3.1,29.6,604,325,46,100.6,73,4927,1816,1738,264,88,293,205,2,-24.2,47.4,1431,827,16.7,56
