ID1,ID2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH
Oklahoma,Kingfisher,35.944298,-97.863525,.,18.9,33.1,5.3,27.8,832,478,34.7,69.3,50,5252,1547,1890,284,80,308,228,2,-20.5,49,1443,614,16.3,58
Oklahoma,Kiowa,34.789952,-99.059486,.,19.6,33.4,6.4,27,704,427,42,78.1,36,5463,1378,1972,293,79,310,231,1,-19.6,50.3,1524,818,17.2,56
Oklahoma,Le_Flore,35.142365,-94.775452,.,19.4,32,6.8,25.2,1268,572,23.2,55.9,31,5388,1294,1834,291,77,309,232,1,-19.2,45.6,1480,385,15.6,58
Oklahoma,Lincoln,35.69426,-97.063408,.,18.9,32.6,5.7,26.9,943,507,30.7,64.3,43,5251,1469,1836,287,78,309,230,2,-20.1,47.5,1435,510,16,58
Oklahoma,Logan,35.992411,-97.467766,.,18.8,32.9,5.2,27.7,869,487,33.1,67.5,50,5213,1553,1855,283,80,307,228,2,-20.7,48.3,1428,567,16,58
Oklahoma,Major,36.245104,-98.175629,.,18.6,33.1,4.8,28.3,777,452,36.8,73.3,57,5177,1629,1871,277,84,306,222,2,-21.3,49.7,1449,672,16.3,57
Oklahoma,Marshall,33.989067,-96.695854,.,20.1,32.8,7.6,25.2,1104,545,27.2,60.1,25,5599,1177,1948,302,71,314,243,1,-17,46.6,1485,413,16.2,60
Oklahoma,Mayes,36.216947,-95.258629,.,18.6,32.2,5.3,26.8,1111,534,25.7,60.2,47,5144,1532,1770,282,78,308,230,2,-20.6,45.7,1387,393,15.3,60
Oklahoma,McClain,35.216635,-97.575447,.,19.1,32.7,6,26.8,914,490,31.9,66.9,40,5321,1425,1867,291,77,310,233,1,-19.6,47.9,1444,543,16.2,59
Oklahoma,McCurtain,33.743892,-94.654388,.,20.2,31.7,8.7,23,1401,613,21.6,51.7,19,5636,1051,1891,309,70,313,243,1,-16.2,44.1,1524,338,16,59
Oklahoma,McIntosh,35.378499,-95.561211,.,19.2,32.2,6.3,25.9,1166,551,25,58.4,36,5324,1371,1829,291,75,310,235,1,-19.1,46.1,1420,370,16,60
Oklahoma,Murray,34.432952,-97.107529,.,19.7,32.8,7.1,25.7,1019,511,29.1,64.1,29,5474,1267,1897,298,75,312,238,1,-18.1,47.1,1471,462,16,59
Oklahoma,Muskogee,35.702307,-95.218208,.,18.9,32.1,5.9,26.2,1168,526,24.7,61.1,40,5234,1437,1793,287,76,308,232,2,-19.8,45.7,1412,378,15.9,59
Oklahoma,Noble,36.381209,-97.116554,.,18.5,32.6,4.8,27.9,910,513,31.3,63.6,56,5137,1606,1815,279,81,307,226,2,-21.2,47.9,1399,498,15.8,59
Oklahoma,Nowata,36.689156,-95.557739,.,18.3,32.1,4.7,27.4,1065,535,26.6,60,56,5065,1619,1749,274,81,306,224,2,-21.5,46.3,1384,409,15.1,59
Oklahoma,Okfuskee,35.474246,-96.302612,.,19.1,32.3,6.1,26.2,1060,533,27.4,60.6,38,5282,1403,1813,291,76,311,235,1,-19.2,46.4,1414,401,16,60
Oklahoma,Oklahoma,35.54663,-97.584915,.,19,32.7,5.8,26.9,882,501,32.9,65.3,43,5280,1463,1860,290,77,311,233,1,-19.7,47.9,1418,541,16.3,59
Oklahoma,Osage,36.754152,-96.464531,.,18.1,32.2,4.4,27.8,971,534,28.9,60.3,62,5008,1681,1734,270,84,304,220,3,-22.1,47,1383,436,15.5,58
Oklahoma,Ottawa,36.798547,-94.753952,.,18,31.3,4.9,26.4,1209,587,23.1,53.4,56,4952,1640,1658,272,85,305,221,3,-21.4,45.3,1369,325,14.8,59
Oklahoma,Pawnee,36.422916,-96.958145,.,18.4,32.5,4.6,27.8,937,519,30.3,62.5,57,5104,1621,1792,277,82,306,224,2,-21.4,47.6,1393,472,15.6,59
Oklahoma,Payne,36.134374,-97.087952,.,18.5,32.4,5.1,27.4,925,514,30.8,63.1,52,5133,1569,1783,281,81,307,226,2,-21,47.4,1398,484,15.9,59
Oklahoma,Pittsburg,34.989066,-95.876884,.,19.4,32.2,6.5,25.7,1169,558,25.1,57.8,33,5376,1322,1842,293,75,311,236,1,-18.8,46.1,1437,373,16,60
Oklahoma,Pushmataha,34.168529,-95.685982,.,19.8,32,7.6,24.4,1261,595,23.6,53.8,25,5492,1188,1855,298,75,312,237,1,-17.7,45.2,1495,355,16.2,58
Oklahoma,Roger_Mills,35.714203,-99.819221,.,18.2,32.1,5,27.1,610,381,46.2,84.3,54,5020,1634,1726,271,91,303,212,1,-22.1,50,1473,861,17.2,54
Oklahoma,Rogers,36.301829,-95.753807,.,18.4,32.1,4.9,27.2,1034,516,27.5,62.1,52,5092,1578,1751,280,79,307,228,2,-20.9,46.3,1369,415,15.5,60
Oklahoma,Seminole,35.135825,-96.560036,.,19.4,32.6,6.6,26.1,1055,525,27.9,62.2,34,5400,1336,1877,294,75,311,236,1,-18.8,47,1453,434,16,59
Oklahoma,Sequoyah,35.455426,-94.924103,.,19.3,32.2,6.5,25.6,1225,552,23.9,58.3,34,5347,1344,1833,289,76,308,232,1,-19.4,45.6,1455,388,15.6,58
Oklahoma,Stephens,34.563101,-97.804153,.,19.5,32.9,6.6,26.3,903,481,32.7,68.3,33,5429,1329,1901,295,76,311,235,1,-19,48.1,1482,580,16.6,58
Oklahoma,Texas,36.667402,-101.385033,.,16.9,30.5,3.9,26.7,467,321,57.7,95.1,74,4631,1881,1516,249,102,296,194,2,-25.6,49.6,1480,1012,17.4,50
Oklahoma,Tillman,34.283897,-98.942734,.,20.3,34,7.1,26.8,735,417,41.2,81.4,29,5696,1240,2092,300,75,313,238,1,-18.3,50.6,1564,830,17.2,57
Oklahoma,Tulsa,36.187813,-95.911163,.,18.5,32.2,4.9,27.2,1029,515,27.7,62.4,51,5129,1561,1779,283,77,307,230,2,-20.5,46.5,1369,415,15.4,60
Oklahoma,Wagoner,35.901454,-95.380249,.,18.9,32.2,5.7,26.5,1145,541,25.2,59.6,42,5227,1467,1812,287,76,309,233,2,-19.9,45.9,1403,377,15.7,60
Oklahoma,Washington,36.707659,-95.915543,.,18.1,32.1,4.4,27.7,989,505,28.5,63.5,60,5025,1658,1735,270,84,304,220,3,-22.1,46.6,1393,460,15.4,58
Oklahoma,Washita,35.352482,-98.772209,.,19,32.9,5.7,27.2,751,444,38.6,74.1,45,5264,1501,1874,285,83,308,225,1,-20.5,49.8,1486,734,16.9,56
Oklahoma,Woods,36.69564,-98.98288,.,18,32.5,4,28.5,653,383,42.9,84.7,70,5005,1760,1782,261,91,301,210,3,-23.7,50.1,1454,801,16.4,54
Oklahoma,Woodward,36.47937,-99.43679,.,17.8,32.1,4.1,28,646,388,43.1,82.9,68,4929,1757,1713,264,92,302,210,2,-23.3,49.7,1422,778,16.7,55
