ID1,ID2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH
Oklahoma,Kingfisher,35.944298,-97.863525,.,17.9,31.7,4.9,26.8,776,458,35.9,69.4,59,4925,1688,1672,272,88,308,220,2,-21.6,48.9,1414,636,16.3,57
Oklahoma,Kiowa,34.789952,-99.059486,.,18.7,32.4,6.1,26.3,657,408,43.6,79.4,41,5151,1502,1774,282,86,310,224,1,-20.6,49.4,1501,843,17.2,56
Oklahoma,Le_Flore,35.142365,-94.775452,.,18.5,31.1,6.3,24.8,1185,554,24,56.1,38,5069,1448,1638,284,82,310,228,1,-20.3,47.4,1447,406,15.6,57
Oklahoma,Lincoln,35.69426,-97.063408,.,18,31.2,5.3,25.9,880,488,31.8,64,51,4925,1614,1625,277,86,309,223,2,-21.3,48,1407,524,16,58
Oklahoma,Logan,35.992411,-97.467766,.,17.8,31.5,4.9,26.6,811,467,34.2,67.4,60,4884,1699,1638,270,88,307,219,2,-21.8,48.5,1399,589,16,58
Oklahoma,Major,36.245104,-98.175629,.,17.6,31.7,4.4,27.3,725,430,38,73.7,67,4847,1772,1648,262,92,306,214,2,-22.4,49.2,1418,693,16.3,56
Oklahoma,Marshall,33.989067,-96.695854,.,19.2,31.8,7.3,24.6,1033,530,28.3,60,30,5316,1304,1774,297,78,315,238,1,-18.1,47.9,1469,476,16.2,59
Oklahoma,Mayes,36.216947,-95.258629,.,17.5,30.7,4.8,25.9,1055,529,26.1,58,59,4796,1697,1552,269,87,308,221,2,-21.8,46.8,1350,388,15.3,59
Oklahoma,McClain,35.216635,-97.575447,.,18.2,31.4,5.6,25.8,849,469,33.2,67.1,47,5003,1560,1662,282,85,311,226,1,-20.7,48.2,1420,573,16.2,58
Oklahoma,McCurtain,33.743892,-94.654388,.,19.5,31,8.4,22.7,1278,564,23.1,55.1,23,5375,1186,1744,299,77,313,237,1,-17.2,46.6,1507,407,16,58
Oklahoma,McIntosh,35.378499,-95.561211,.,18.2,31.2,5.8,25.4,1095,537,25.8,58,44,4998,1522,1629,285,81,311,230,2,-20.2,47.3,1391,395,16,60
Oklahoma,Murray,34.432952,-97.107529,.,18.8,31.6,6.7,24.9,952,494,30.3,64.1,35,5178,1398,1710,292,81,313,233,1,-19.2,48,1451,511,16,58
Oklahoma,Muskogee,35.702307,-95.218208,.,17.9,30.9,5.4,25.4,1102,516,25.3,59.8,49,4899,1595,1585,279,84,309,225,2,-21,47,1379,385,15.9,59
Oklahoma,Noble,36.381209,-97.116554,.,17.5,31.2,4.4,26.8,855,496,32.1,62.9,67,4801,1761,1593,266,89,307,217,2,-22.4,48,1367,511,15.8,58
Oklahoma,Nowata,36.689156,-95.557739,.,17.2,30.6,4.1,26.4,1011,528,26.9,57.9,69,4710,1786,1520,258,91,305,214,3,-22.8,47,1345,400,15.1,58
Oklahoma,Okfuskee,35.474246,-96.302612,.,18.1,31,5.7,25.4,992,514,28.3,60.3,46,4956,1552,1611,284,83,311,229,2,-20.4,47.3,1387,419,16,59
Oklahoma,Oklahoma,35.54663,-97.584915,.,18.1,31.5,5.4,26,821,479,34.2,65.7,50,4957,1601,1649,281,85,311,226,1,-20.8,48.1,1392,571,16.3,59
Oklahoma,Osage,36.754152,-96.464531,.,17,30.8,3.9,26.8,919,521,29.4,59,76,4669,1843,1514,253,93,304,210,3,-23.3,47.3,1348,448,15.4,58
Oklahoma,Ottawa,36.798547,-94.753952,.,16.8,29.8,4.3,25.5,1159,588,23.2,50.7,70,4589,1815,1425,255,94,305,211,3,-22.6,46.1,1326,313,14.8,59
Oklahoma,Pawnee,36.422916,-96.958145,.,17.4,31,4.2,26.8,881,504,31,61.5,68,4768,1776,1571,263,90,306,216,2,-22.6,47.8,1360,478,15.6,58
Oklahoma,Payne,36.134374,-97.087952,.,17.5,31,4.7,26.3,867,496,31.7,62.5,62,4801,1722,1572,268,89,306,218,2,-22.2,47.6,1367,500,15.9,58
Oklahoma,Pittsburg,34.989066,-95.876884,.,18.4,31.2,6.1,25.2,1091,540,26.1,57.9,40,5067,1467,1649,288,80,311,231,1,-19.8,47.4,1411,398,16,59
Oklahoma,Pushmataha,34.168529,-95.685982,.,18.9,31.1,7.3,23.8,1170,570,24.7,54.5,30,5209,1325,1682,293,80,312,232,1,-18.7,47.2,1475,409,16.2,58
Oklahoma,Roger_Mills,35.714203,-99.819221,.,17.2,31,4.7,26.3,573,364,47.5,85.2,62,4703,1776,1520,255,97,302,205,1,-23.2,48.3,1444,870,17.2,54
Oklahoma,Rogers,36.301829,-95.753807,.,17.3,30.7,4.4,26.4,977,507,28,60.7,64,4748,1744,1533,267,88,307,219,2,-22.1,47.1,1334,407,15.4,60
Oklahoma,Seminole,35.135825,-96.560036,.,18.5,31.4,6.2,25.3,985,508,28.9,61.9,40,5085,1479,1678,288,82,312,230,1,-19.9,47.9,1428,463,16,58
Oklahoma,Sequoyah,35.455426,-94.924103,.,18.3,31,6.1,25,1152,542,24.6,57.2,42,5016,1500,1628,282,83,309,226,1,-20.6,47.3,1421,398,15.6,58
Oklahoma,Stephens,34.563101,-97.804153,.,18.6,31.7,6.3,25.3,844,465,33.9,68.1,39,5131,1456,1708,288,83,312,229,1,-20.1,48.5,1463,618,16.6,57
Oklahoma,Texas,36.667402,-101.385033,.,15.9,29.8,3.3,26.5,443,306,58.4,97.1,89,4299,2059,1301,240,105,296,191,2,-26.9,47,1441,999,17.4,49
Oklahoma,Tillman,34.283897,-98.942734,.,19.4,32.9,6.9,26,687,403,42.8,81.7,33,5401,1358,1901,294,81,313,232,1,-19.3,50,1545,857,17.2,56
Oklahoma,Tulsa,36.187813,-95.911163,.,17.5,30.9,4.5,26.5,970,503,28.3,61.5,62,4790,1723,1560,270,86,307,221,2,-21.7,47.2,1336,410,15.4,60
Oklahoma,Wagoner,35.901454,-95.380249,.,17.9,30.9,5.2,25.7,1081,530,25.8,58.3,53,4889,1625,1597,277,84,309,225,2,-21.1,47.1,1369,377,15.7,59
Oklahoma,Washington,36.707659,-95.915543,.,17.1,30.5,3.9,26.6,936,496,28.9,61.6,74,4677,1824,1510,252,93,303,209,3,-23.3,47.1,1356,449,15.4,57
Oklahoma,Washita,35.352482,-98.772209,.,18,31.8,5.4,26.4,701,425,40,74.9,51,4951,1631,1666,272,90,308,218,1,-21.5,49,1460,760,16.9,56
Oklahoma,Woods,36.69564,-98.98288,.,17,31.4,3.6,27.8,610,364,44.2,86.2,81,4675,1909,1562,244,97,301,203,2,-24.7,48.7,1420,809,16.4,54
Oklahoma,Woodward,36.47937,-99.43679,.,16.8,31,3.8,27.2,605,369,44.3,84.1,78,4602,1908,1499,248,98,301,203,2,-24.4,48.2,1391,785,16.7,55
